id,segment,gamecategory,subgamecategory,bundle,created,shift,oblast,city,os,osv,segment_predict
57497,5,Games,Action,com.exorid.MiniTheftAuto,2021-08-03 11:38:29,MSK,Дагестан,Махачкала,android,9.0,2
57499,5,,,com.skgames.trafficrider,2021-08-03 11:09:12,MSK,Мурманская область,Мурманск,android,10,5
57500,3,Games,Arcade,com.kiloo.subwaysurf,2021-07-10 04:45:01,MSK+6,Забайкальский Край,Чита,android,9.0,5
57504,3,Games,Card,com.easybrain.solitaire.klondike.free,2021-09-19 22:49:05,MSK,Москва,Москва,android,10.0,5
57507,4,Games,Arcade,com.linkdesks.jewellegend,2021-07-09 14:57:00,MSK,Татарстан,Казань,android,9.0,5
57511,2,Games,Puzzle,com.dreamgames.royalmatch,2021-09-20 08:14:28,MSK+3,Новосибирская область,Новосибирск,android,10.0,3
57513,3,Games,Simulation,com.barsstudios.craftheim,2021-09-19 09:33:55,MSK+1,Самарская область,Самара,android,7.1,5
57516,5,Games,Action,com.chaloapps.strikefortressbox,2021-08-08 09:50:29,MSK+2,Свердловская область,Екатеринбург,android,6.0,5
57517,3,Games,None,1559997368,2021-07-09 18:58:08,MSK+3,Омская область,Омск,ios,12.5.2,5
57536,4,,,com.mobirix.abmon,2021-07-05 15:26:27,,,,Android,11.0.0,3
57545,3,,,com.openmygame.games.android.wordsearchsea,2021-07-11 18:48:51,MSK,Москва,Москва,Android,8.1.0,4
57554,5,Games,Sports,com.billiards.city.pool.nation.club,2021-08-03 14:44:15,MSK+7,Саха (Якутия),Якутск,android,11.0,5
57559,4,Applications,Communication,ir.ilmili.telegraph,2021-07-08 13:30:17,MSK,Москва,Москва,android,10.0,5
57560,3,Applications,Video Players & Editors,com.utorrent.client,2021-09-18 12:52:05,MSK,Тамбовская область,Тамбов,android,10.0,4
57568,5,,,com.openmygame.games.android.fillwordsoffline,2021-09-20 04:16:47,MSK+2,Свердловская область,Екатеринбург,Android,9,3
57587,4,,,com.zeninfun.tileconnect,2021-09-17 04:59:14,,,,android,9.0.0,3
57612,3,,,by.RTHC.a4hideseek,2021-07-11 17:56:28,MSK,Татарстан,Казань,android,6.0.1,5
57633,4,Games,Simulation,com.FollowCircles.TradingMaster,2021-07-11 20:40:43,MSK+2,Свердловская область,Екатеринбург,android,9.0,5
57643,4,,,965137032,2021-08-03 15:46:09,MSK,Татарстан,Казань,ios,14.6.0,3
57648,5,Applications,Tools,com.piriform.ccleaner,2021-08-03 14:30:30,MSK,Ставрополье,Новоалександровск,android,6.0,3
57651,3,Games,Puzzle,com.demin.emojipuzzle,2021-07-09 19:31:00,MSK+5,Бурятия,Илька,android,9.0,5
57666,5,Lifestyle,None,351331194,2021-09-17 14:43:02,MSK,Москва,Москва,ios,14.6,5
57678,5,,,com.firebytemonee.MakeoverRun,2021-08-07 11:20:38,,,,android,10.0.0,4
57692,5,Games,Simulation,com.turner.pocketmorties,2021-08-04 12:27:52,MSK,Тульская область,Тула,android,11.0,3
57696,3,Games,Role Playing,com.dc.hwsj,2021-09-18 10:37:53,MSK,Волгоградская область,Волгоград,android,10.0,1
57697,5,,,com.RAWorks.BM,2021-08-03 07:17:55,MSK,Москва,Москва,android,7.1.1,4
57698,3,,,com.nexters.herowars,2021-08-02 10:41:02,MSK+7,Приморский край,Владивосток,android,11.0.0,4
57700,5,Games,Puzzle,com.playflock.indianacat,2021-09-17 04:55:11,MSK,Татарстан,Казань,android,5.1,3
57704,3,Games,Casual,com.game.jam.garden.hoes.squirt.runner,2021-09-19 18:13:41,MSK,Краснодарский край,Краснодар,android,9.0,3
57705,5,Games,Action,com.stealthgame.master,2021-09-20 09:21:03,MSK,Татарстан,Казань,android,9.0,3
57714,1,Games,Role Playing,com.nexters.herowars,2021-07-11 18:57:14,MSK+2,Свердловская область,Екатеринбург,android,8.0.0,4
57724,5,Games,Racing,com.easygames.race,2021-09-16 05:18:58,MSK+7,Саха (Якутия),Якутск,android,10.0,4
57731,5,Games,Casual,com.spacegame.homedesign,2021-08-04 10:47:29,MSK+4,Красноярский край,Дивногорск,android,10.0,3
57738,3,Games,Simulation,1578876377,2021-09-17 13:41:03,MSK,Ростовская область,Ростов-на-Дону,ios,14.7.1,5
57753,5,Lifestyle,None,351331194,2021-09-15 12:27:10,MSK+3,Омская область,Омск,ios,13.3.1,3
57755,3,,,net.wargaming.wot.blitz,2021-07-09 15:24:15,MSK,Краснодарский край,Краснодар,android,11.0.0,5
57761,5,Games,Action,com.uncosoft.highheels,2021-08-02 14:17:33,MSK,Саратовская область,Саратов,android,10.0,5
57767,4,Games,Puzzle,com.master.match3d,2021-09-15 07:21:33,MSK,Москва,Москва,android,10.0,5
57789,5,Games,Board,com.tilemaster.puzzle.block.match,2021-08-04 13:45:47,MSK,Москва,Москва,android,9.0,4
57794,4,,,com.fungames.blockcraft,2021-08-04 08:14:41,MSK+2,Ханты-Мансийский АО,Сургут,Android,10,3
57796,3,Games,Arcade,com.kiloo.subwaysurf,2021-07-11 16:31:52,MSK,Краснодарский край,Краснодар,android,11.0,5
57797,3,,,com.youmusic.magictiles,2021-08-08 12:46:40,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,5
57798,5,,,com.nexters.herowars,2021-08-05 04:11:38,MSK+2,Свердловская область,Екатеринбург,android,8.1.0,5
57807,4,Games,Role Playing,com.goplaytoday.guildofheroes,2021-08-02 20:42:47,MSK,Татарстан,Казань,android,7.1,4
57819,4,,,com.newstory.IdleDrawEarth,2021-09-18 21:32:43,MSK,Ростовская область,Ростов-на-Дону,android,9.0.0,3
57820,4,,,com.iposedon.bricksbreakerballs,2021-07-05 20:43:24,MSK+1,Самарская область,,Android,9,3
57824,5,,,com.gpp.beefactory,2021-08-04 10:58:50,MSK,Дагестан,Махачкала,android,10.0.0,4
57825,4,Games,Role Playing,1300588558,2021-07-11 20:31:13,MSK,Волгоградская область,Волгоград,ios,14.6,5
57826,3,,,1074034730,2021-07-05 12:14:25,MSK,Краснодарский край,Краснодар,iOS,13.7,5
57834,4,Games,Puzzle,com.belkatechnologies.clockmaker,2021-09-16 08:55:59,MSK,Краснодарский край,Туапсе,android,9.0,4
57844,5,,,com.icecat.jones.google,2021-08-06 05:40:24,MSK+2,Свердловская область,,android,10.0.0,3
57847,3,Games,Educational,com.yasapets.hotel,2021-09-19 04:39:40,,,,android,11.0,5
57876,4,,,com.outfit7.mytalkingangela2,2021-08-04 20:12:51,MSK+2,Башкортостан,Стерлитамак,Android,9,3
57879,3,,,com.studiomdhr.hellomysteryscarybaldis,2021-08-02 20:59:36,MSK,Тульская область,Тула,android,9.0,3
57890,4,,,com.custom.spillit,2021-08-06 08:19:12,,,,android,9.0.0,4
57891,5,,,net.wargaming.wot.blitz,2021-08-04 12:48:22,MSK+1,Самарская область,Самара,android,10.0.0,3
57892,4,,,com.red.blue.imposter,2021-09-16 19:20:53,MSK,Нижегородская область,Нижний Новгород,android,10.0.0,4
57893,4,Games,Role Playing,com.my.hc.rpg.kingdom.simulator,2021-07-10 15:25:31,MSK,Волгоградская область,Волжский,android,10.0,4
57897,5,Applications,Productivity,com.coffeebeanventures.easyvoicerecorder,2021-09-16 04:48:31,MSK,Московская область,Раменское,android,9.0,3
57902,5,,,com.twoheadedshark.rronline,2021-08-02 13:18:24,,,,android,9,4
57906,4,,,com.MadOut.BIG,2021-08-06 11:19:02,MSK,Краснодарский край,Краснодар,Android,10,3
57916,5,Games,Casino,com.bi.slots.immortality,2021-08-03 07:01:41,MSK,Санкт-Петербург,Санкт-Петербург,android,11.0,2
57927,4,,,com.qiiwi.wordington,2021-08-05 05:55:00,MSK+7,Хабаровский край,Хабаровск,android,11.0.0,3
57938,5,Games,Puzzle,1409130685,2021-08-03 12:52:47,MSK+2,Свердловская область,Екатеринбург,ios,12.5.3,4
57943,4,,,com.redcell.goldandgoblins,2021-08-04 15:21:45,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0.0,3
57949,3,Games,Action,com.axlebolt.standoff2,2021-07-08 13:22:30,MSK+3,Новосибирская область,Новосибирск,android,9.0,3
57955,1,Games,Puzzle,1105855019,2021-07-08 20:40:51,MSK,Татарстан,Казань,ios,14.6,4
57957,5,Games,Action,com.axlebolt.standoff2,2021-08-04 13:36:20,MSK+2,Ханты-Мансийский АО,Урай,android,10.0,5
57961,2,Games,Simulation,com.gpp.beefactory,2021-09-19 02:04:49,MSK,Москва,Москва,android,9.0,4
57965,3,Games,Action,1118431695,2021-07-07 14:32:58,MSK,Краснодарский край,Краснодар,ios,14.4.1,3
57969,5,Lifestyle,None,351331194,2021-09-16 07:10:46,MSK,Воронежская область,Воронеж,ios,13.6.1,5
57976,4,,,com.openmygame.games.android.wordpizza,2021-08-08 11:09:40,MSK,Москва,Москва,Android,8.0.0,5
57988,3,Games,Arcade,com.kiloo.subwaysurf,2021-09-20 10:41:58,MSK+2,Башкортостан,Уфа,android,10.0,2
57989,3,,,com.plarium.blast,2021-08-03 23:16:20,MSK,Москва,Москва,android,10.0.0,5
57994,4,Games,Action,com.habby.archero,2021-08-04 15:42:18,MSK+2,Свердловская область,Екатеринбург,android,7.0,3
58000,5,Games,Card,solitaire.patience.card.games.klondike.free,2021-09-18 06:53:28,MSK,Краснодарский край,Краснодар,android,7.0,3
58022,3,Games,Strategy,net.wargaming.wot.blitz,2021-08-05 18:20:07,MSK+1,Самарская область,Самара,android,10.0,3
58049,3,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-08-07 12:51:36,MSK,Ростовская область,Ростов-на-Дону,android,11.0,5
58055,5,Games,Adventure,net.wooga.junes_journey_hidden_object_mystery_game,2021-09-16 09:00:32,,,,android,10.0,4
58056,5,Games,Music,com.hypercat.fnf,2021-09-17 04:17:23,MSK+4,Хакасия,,android,11.0,5
58057,4,Games,Role Playing,com.crazylabs.hair.dye.challenge,2021-09-17 13:39:30,MSK,Нижегородская область,Выкса,android,10.0,3
58068,3,Applications,Shopping,com.allgoritm.youla,2021-09-20 12:42:13,MSK+2,Свердловская область,Лесной,android,10.0,3
58080,4,Games,Puzzle,com.easybrain.nonogram,2021-08-02 08:15:04,MSK+2,Челябинская,Челябинск,android,10.0,3
58084,5,Applications,Tools,com.cacheclean.cleanapp.cacheappclean,2021-08-08 09:21:06,MSK,Краснодарский край,,android,10.0,5
58113,4,Applications,Tools,com.quick.cleaner.junk.remove,2021-07-05 14:37:50,MSK,Вологодская область,Вологда,android,9.0,3
58122,5,Games,Puzzle,io.shenron.jel,2021-09-18 12:09:36,MSK,Краснодарский край,Краснодар,android,9.0,5
58127,3,,,com.openmygame.games.android.wordpizza,2021-07-09 21:37:20,MSK+2,Свердловская область,Екатеринбург,Android,8.0.0,5
58140,4,,,com.noxgroup.game.pinrescue.android,2021-08-02 21:40:05,MSK+2,Свердловская область,Екатеринбург,android,10.0.0,5
58145,5,Games,Card,com.easybrain.solitaire.klondike.free,2021-09-16 08:09:46,MSK+2,Курганская область,Курган,android,10.0,3
58146,5,Games,Action,1560656677,2021-08-03 14:53:58,MSK,Москва,Москва,ios,12.4.1,3
58151,4,,,com.armnomads.hamstermazer,2021-07-09 09:58:52,MSK,Краснодарский край,Краснодар,Android,9.0.0,5
58152,4,Games,Sports,com.ea.gp.fifamobile,2021-07-05 13:48:50,MSK+2,Свердловская область,Екатеринбург,android,8.0.0,4
58157,3,Games,Simulation,com.redcell.goldandgoblins,2021-08-07 19:52:43,MSK+3,Алтайский край,Барнаул,android,9.0,3
58172,4,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-08-05 19:13:12,MSK,Санкт-Петербург,Санкт-Петербург,android,8.0.0,5
58180,3,Applications,Tools,com.piriform.ccleaner,2021-07-05 09:44:51,MSK,Москва,Москва,android,9.0,1
58209,5,Applications,Finance,com.moregames.makemoney,2021-09-18 01:53:24,MSK+1,Самарская область,Самара,android,11.0,5
58222,4,,,com.iposedon.bricksbreakerballs,2021-08-02 07:01:01,MSK,Ярославская область,Рыбинск,Android,10,5
58223,5,Games,Card,com.tomato.pasbayan,2021-08-03 06:44:24,,,,android,9.0,3
58224,5,Games,Action,com.bulkybrains.mashuphero,2021-09-17 20:33:58,MSK+2,Свердловская область,Екатеринбург,android,11.0,2
58231,5,Games,Puzzle,com.rollic.tanglemaster3D,2021-09-15 04:58:12,MSK+1,Самарская область,Самара,android,9.0,5
58234,4,Games,Role Playing,com.nekki.shadowfight3,2021-07-08 16:19:49,MSK+5,Иркутская область,Усть-Кут,android,8.1.0,4
58243,4,,,com.openmygame.games.android.wordsearchsea,2021-08-04 19:35:14,MSK,Татарстан,Казань,Android,8.0.0,5
58246,3,,,com.PoxelStudios.DudeTheftAuto,2021-07-07 14:39:24,MSK,Санкт-Петербург,Санкт-Петербург,Android,7.1.2,5
58249,4,,,puzzle.Soda.sort.pour.game,2021-08-07 06:54:56,MSK,Москва,Москва,android,6.0.0,5
58255,3,,,com.gamebility.onet,2021-08-04 13:50:37,MSK+6,Забайкальский Край,Чита,android,9.0.0,3
58266,3,,,com.outfit7.mytalkingangela2,2021-08-07 18:11:11,MSK,Краснодарский край,Краснодар,android,5.1.0,5
58276,5,,,com.openmygame.games.android.wordpizza,2021-08-04 14:08:04,MSK+3,Новосибирская область,Новосибирск,android,11,3
58278,3,,,com.melesta.coffeeshop,2021-09-20 14:38:23,MSK+2,Свердловская область,Екатеринбург,android,10.0.0,3
58294,5,,,1484354626,2021-08-02 16:48:20,MSK,Москва,Москва,ios,14.6.0,3
58297,4,Games,Action,com.axlebolt.standoff2,2021-07-08 17:28:06,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,4
58304,5,Games,Word,com.qiiwi.wordington,2021-08-02 06:36:17,,,,android,9.0,3
58310,4,Games,Strategy,com.socialquantum.acityint,2021-07-07 12:00:47,MSK,Москва,Москва,android,10.0,3
58314,1,Lifestyle,None,351331194,2021-07-06 14:12:45,MSK,Дагестан,Махачкала,ios,13.7,5
58321,3,Games,Casual,com.anotherplaceproductions.fat2fit,2021-07-10 16:36:21,MSK,Брянская область,Стародуб,android,10.0,5
58323,3,Games,Music,com.os.falcon.fnf.battle.friday.night.funkin,2021-09-16 15:56:36,MSK,Ивановская область,Иваново,android,10.0,5
58338,5,,,net.wargaming.wot.blitz,2021-08-02 08:48:59,MSK+2,Пермский край,Пермь,android,8.0.0,3
58341,4,Games,Puzzle,1483021623,2021-07-05 20:21:24,MSK+2,Ямало-Ненецкий АО,Салехард,ios,14.6,5
58342,5,Games,Board,com.pixel.art.coloring.color.number,2021-08-03 14:10:05,MSK,Ростовская область,Ростов-на-Дону,android,9.0,3
58358,5,Games,Word,com.openmygame.games.android.wordpizza,2021-08-04 12:43:18,MSK,Волгоградская область,Волгоград,android,11.0,3
58364,4,,,com.sand.sort.puzzle,2021-07-05 09:09:41,MSK+7,Хабаровский край,Хабаровск,Android,10.0,5
58365,4,,,com.multicraft.game,2021-07-07 17:24:26,MSK,Татарстан,Казань,Android,10,5
58371,1,Games,Word,com.fugo.wow,2021-09-20 12:09:54,MSK,Краснодарский край,Краснодар,android,11.0,5
58396,5,Games,Word,de.lotum.whatsinthefoto.ru,2021-09-16 14:14:07,MSK+3,Новосибирская область,Новосибирск,android,10.0,4
58399,4,Games,Arcade,com.tarekmongy.RunofLife,2021-08-02 11:25:08,MSK+2,Башкортостан,Белебей,android,9.0,5
58404,5,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-09-15 00:21:06,MSK+2,Пермский край,Пермь,android,10.0,5
58406,4,Games,Sports,com.ea.gp.fifamobile,2021-08-03 21:55:13,MSK,Псковская область,Великие Луки,android,11.0,3
58413,5,Games,Action,com.axlebolt.standoff2,2021-08-04 14:54:21,MSK+2,Пермский край,Пермь,android,10.0,4
58426,4,Applications,Shopping,com.allgoritm.youla,2021-09-19 12:33:28,MSK+2,Тюмень,Тюмень,android,9.0,4
58427,4,,,com.outfit7.mytalkingangela2,2021-08-04 09:44:19,MSK+2,Башкортостан,Уфа,Android,10,5
58433,4,Games,Simulation,com.redcell.goldandgoblins,2021-07-08 11:23:29,MSK+3,Новосибирская область,Новосибирск,android,8.1.0,5
58448,4,Games,Action,ninja.creed.sniper.real3d.action.free.android,2021-08-02 22:13:59,MSK+2,Пермский край,Пермь,android,9.0,5
58450,3,Games,Puzzle,com.blockpuzzle.jewel.diamond,2021-09-19 18:11:29,MSK,Санкт-Петербург,Санкт-Петербург,android,8.1.0,4
58454,5,Games,Board,564769637,2021-09-15 10:51:39,MSK,Ставрополье,Ставрополь,ios,13.3.1,5
